"script.startdate","script.starttime","script.subjectid","script.groupid","script.elapsedtime","values.completed","expressions.m1","expressions.sd1","expressions.m2","expressions.sd2","expressions.d","expressions.latdiff","expressions.percentcorrect"
"060417","12:25:45","389506996","483342603","200278","1","891.4285714285714448124","322.2343899561208218074","1039.4857142857142662251","713.0858180127632977019","0.2661416866924965485","148.0571428571428214127","94.2857142857142775938"
"060417","12:26:19","426569000","811859800","134170","1","525.5142857142857337749","97.5478690155882333102","536.3857142857142434877","130.1375295775776521623","0.0947662829873044538","10.8714285714285097129","92.1428571428571387969"
"060417","20:24:46","436888456","919374337","219615","1","1109.2714285714284869755","921.7859307184035060345","1071.6857142857143116998","764.0584722835832280907","-0.0445453249561953285","-37.5857142857142889625","95"
"060417","20:25:28","479141539","620414856","155355","1","584.1428571428571103752","120.5793124893906735906","662.5857142857142889625","180.6841661820501201419","0.4963870677928597375","78.4428571428571785873","87.1428571428571387969"
"060417","20:24:24","502702267","522265016","202842","1","537.2999999999999545253","126.213914343518567307","589.9428571428571785873","256.1957972770885589853","0.2593920394805468987","52.6428571428571459023","96.4285714285714306016"
"060417","20:25:36","343989429","864018913","154830","1","681.1428571428571103752","220.1286373401373737124","715.4142857142857110375","179.0947844632729015757","0.170777816684232614","34.2714285714286006623","100"
"060417","20:25:26","453635385","145257749","162007","1","680.6142857142857565123","275.2950613568164612843","629.9571428571429123622","222.4919758015245747629","-0.2020788670601357251","-50.6571428571428441501","97.8571428571428469922"
"060417","13:24:58","934992350","469570529","116908","1","503.5571428571428782561","159.1931317900044007274","455.6142857142856996688","124.9740022654153221993","-0.3315333141271880057","-47.9428571428571785873","91.4285714285714306016"
"060417","20:24:17","178711551","666450096","154990","1","732.7000000000000454747","312.1925432453039093161","596.328571428571422075","118.590480521808203207","-0.5565230351065161285","-136.3714285714286233997","93.5714285714285693984"
"060417","20:24:43","203701544","858952335","126958","1","557.7142857142856655628","139.864752773252547513","562.328571428571422075","172.3556082452260227456","0.0295022140671204088","4.6142857142857565123","98.5714285714285836093"
"060417","20:24:01","814046299","837672870","156613","1","683.9857142857142662251","296.9700854918197023835","733.6142857142857565123","376.5466382899379027549","0.1464854422134375667","49.6285714285714902871","96.4285714285714306016"
"060417","20:23:18","168185587","459678011","188331","1","601.2285714285713993377","119.2030506647573560031","645.3857142857142434877","291.4778582018645352036","0.1980347968398581404","44.1571428571428441501","94.2857142857142775938"
"060417","20:23:28","595534358","54145913","163556","1","621.5857142857142889625","356.2738522035754726858","621.4857142857142662251","296.1894097695380878577","-0.00030634307816868","-0.0999999999999999778","97.8571428571428612031"
"060417","20:23:37","325123416","334251702","133828","1","507.2428571428571331126","94.9410855786306058235","583.6142857142857565123","171.2647998773204847112","0.5333566218061052133","76.3714285714285665563","85.7142857142857081953"
"060417","15:22:57","441839737","111883285","159479","1","609.5571428571428214127","111.1683193994371521285","616.8857142857142434877","156.7922601292517867932","0.0540979337586980427","7.328571428571422075","100"
"060417","20:22:20","802914543","469494194","185887","1","585.6857142857143116998","157.5315512779363871232","621.4714285714285324502","184.6525700758340917673","0.2081165575195466355","35.7857142857142207504","86.4285714285714306016"
"060417","20:22:55","224946265","855189774","154143","1","585.0285714285714675498","176.7059271192932214944","566.3999999999999772626","135.2494635527417301546","-0.1186077111960199965","-18.6285714285714902871","98.5714285714285836093"
"060417","15:22:16","582580255","139447136","151439","1","722.3714285714286233997","342.587518551821631263","714.0285714285714675498","291.2542577372963705784","-0.026331419575488145","-8.3428571428571558499","86.4285714285714306016"
"060417","20:22:12","627691626","133317836","148346","1","611.328571428571422075","153.983786218612834773","580.2999999999999545253","129.5260423705362597957","-0.2175594347955455143","-31.0285714285714675498","92.1428571428571387969"
"060417","20:21:45","346250836","222526036","170899","1","657.9571428571429123622","153.7415896805918862356","685.8142857142856883002","298.0613346498511191385","0.1176871040549489628","27.857142857142775938","99.2857142857142918047"
"060417","15:21:46","505304615","93588520","168493","1","978.3428571428571558499","962.8609225156353659258","614.1857142857143116998","182.8932763050580945219","-0.5098163198106510086","-364.1571428571428441501","93.5714285714285693984"
"060417","15:21:45","697604995","731217004","146095","1","693.0714285714285551876","371.2728330529276945526","682.2000000000000454747","563.6126123602932693757","-0.0228610102929958613","-10.8714285714285097129","85.7142857142857081953"
"060417","15:21:58","855721928","515852736","131512","1","508.2285714285714561811","78.4055180379491645226","526.6285714285713766003","119.4503318561246345553","0.1820113395048528482","18.3999999999999985789","96.4285714285714306016"
"060417","20:21:23","877509404","499366255","160352","1","632.0285714285714675498","70.5728057467819951398","656.9857142857142662251","112.5771224033235995421","0.2642425834881028668","24.9571428571427986753","100"
"060417","20:19:21","384021627","864418781","272599","1","547.8428571428571558499","117.9027646188242925973","570.4142857142857110375","172.828766128952992176","0.1526761342936647503","22.5714285714285551876","98.5714285714285836093"
"060417","20:21:24","995653998","581739212","146964","1","543.2857142857143344372","114.6503370817575557794","676.3571428571428896248","267.6548196548532700945","0.6168004652925145326","133.0714285714285551876","95.7142857142857224062"
"060417","14:19:54","511794391","86509825","188696","1","1032.5571428571429350995","1384.978141780262831162","940.2285714285713993377","1294.7149445254888178169","-0.069078294315040617","-92.3285714285715357619","100"
"060417","15:20:56","639261157","327566851","127325","1","505.4285714285714448124","123.4883754933538710929","519.7285714285713993377","115.3346638226732636667","0.1198994644311447699","14.2999999999999545253","97.1428571428571387969"
"060417","20:20:46","479262982","88304016","158122","1","552.1428571428571103752","97.2269548291093030912","640.8999999999999772626","287.8472395791444000679","0.4059396671129922307","88.7571428571428668874","99.2857142857142918047"
"060417","20:19:28","210594139","740219603","190806","1","736.9428571428571785873","186.7241541173740131399","754.8714285714286233997","280.8213069163725208455","0.0754026447076947687","17.9285714285714448124","95.7142857142857224062"
"060417","20:19:37","525901279","35477679","166157","1","623.8857142857142434877","104.8097714850948278809","698.7714285714286006623","185.6054855689668272589","0.4837293570257058528","74.8857142857143571746","100"
"060417","15:19:46","465932169","87790853","155883","1","617.5571428571428214127","170.9260909616453432136","637.5142857142857337749","166.4863438589223960662","0.1185027291132226962","19.9571428571429123622","96.4285714285714306016"
"060417","20:19:49","917032107","922135670","141925","1","617.7000000000000454747","119.4323955275505397822","609.671428571428577925","185.2258098136380510823","-0.0516867109854572751","-8.0285714285714284699","99.2857142857142918047"
"060417","14:19:48","467840940","93538017","140566","1","536.3428571428571558499","162.6905024453526777961","691.4714285714285324502","388.7322658773794046283","0.5054061343577164189","155.1285714285713766003","92.1428571428571387969"
"060417","20:19:04","157097151","525359250","165912","1","672.3571428571428896248","239.2735403720043905196","641.7714285714286006623","206.3149535089685855382","-0.1370780391901539608","-30.5857142857142854098","92.8571428571428612031"
"060417","20:19:40","727211900","139170164","124029","1","525.0714285714285551876","158.7254782091148683776","526.0714285714285551876","164.8529710693542824629","0.006202093449576263","1","91.4285714285714306016"
"060417","15:19:10","723727534","142934024","144249","1","556.9571428571429123622","100.7643880781392624613","633.9714285714285324502","199.0646221947130811714","0.4757550353615360716","77.014285714285620088","97.1428571428571387969"
"060417","20:19:04","692061908","166943715","150886","1","637.8857142857142434877","202.0222790739577192198","616.7285714285713993377","234.5469837317030510349","-0.096891546459423758","-21.1571428571428441501","96.4285714285714306016"
"060417","20:19:10","936709686","522832167","141672","1","531.9571428571429123622","129.9180829660499796319","660.2571428571428668874","329.4888745109627734564","0.4978465334597560465","128.2999999999999545253","92.1428571428571387969"
"060417","20:18:30","881765166","632975772","155108","1","533.2714285714286006623","127.2416303934209906856","570.6000000000000227374","173.1475369885963857541","0.2447050213894731152","37.328571428571422075","95.7142857142857224062"
"060417","15:18:01","830086199","124280417","152625","1","632.6428571428571103752","365.2419105320606149689","583.2428571428571331126","219.6815505314279732829","-0.1639470263237762238","-49.3999999999999772626","92.1428571428571387969"
"060417","15:17:32","201457349","847352554","166638","1","753.9571428571429123622","414.2493975300835131748","711.0857142857142889625","181.3487106803476649475","-0.1342539600271724087","-42.8714285714286233997","100"
"060417","14:17:02","67252295","690118983","193826","1","524.8999999999999772626","128.7540234350938703756","504.671428571428577925","88.8877685833472952481","-0.18273467941283425","-20.2285714285713993377","100"
"060417","20:17:33","731323152","233334566","142707","1","568.7714285714286006623","144.4809973392089545996","584.1000000000000227374","150.4959097137849539649","0.1041423622664388177","15.3285714285714291805","91.4285714285714306016"
"060417","20:17:35","975540768","470359856","130574","1","561.5857142857142889625","153.6488083738360899133","551.2714285714286006623","182.7176424240473977534","-0.061291903451575265","-10.3142857142856883002","88.5714285714285693984"
"060417","13:17:14","956506538","113617894","147198","1","604.5714285714285551876","194.8255683179017694329","694.8142857142856883002","251.8708717276468860291","0.3942886084943319491","90.2428571428571331126","84.2857142857142918047"
"060417","15:16:57","470524118","97042880","135943","1","601.7285714285713993377","123.9409538506457408857","619.7000000000000454747","262.7503554238552396782","0.087715315487845627","17.9714285714286461371","95"
"060417","21:16:20","120598492","636772786","128692","1","487.5857142857142889625","138.0659885136994660115","544.6000000000000227374","187.3743366338770215407","0.3425080128216201336","57.0142857142857337749","80"
"060417","20:15:52","791693979","478246340","146450","1","527.0714285714285551876","77.0607367136932026597","536.8714285714286233997","127.7823014472152891585","0.0931122225565570588","9.8000000000000007105","96.4285714285714306016"
"060417","20:15:31","193072512","855737391","134453","1","539.0714285714285551876","102.809140944265067219","535.671428571428577925","113.5279728574328430568","-0.0315035173604425942","-3.3999999999999772626","97.8571428571428469922"
"060417","15:14:44","721828208","685493879","151557","1","680.5714285714285551876","267.3923227101078623491","608.3714285714286233997","144.1584445769900639789","-0.3326066135038119875","-72.1999999999999317879","99.2857142857142918047"
"060417","15:14:51","525584548","41982450","129905","1","534.8428571428571558499","204.9049716624959387445","571.2285714285713993377","281.2638233087886305839","0.14799568886551559","36.3857142857142434877","80"
"060417","12:13:38","868195884","12713185","170040","1","655.5571428571428214127","241.2644610497608255173","633.8428571428571558499","294.2729993333502420683","-0.0809241328337169802","-21.7142857142856655628","90"
"060417","19:06:04","404567924","413099954","181305","1","673.7285714285713993377","248.4695135662375093943","685.2999999999999545253","166.8025257863193928642","0.054858980965651491","11.5714285714285551876","98.5714285714285836093"
"060417","19:01:20","816327807","272053086","125975","1","494.9714285714285892936","184.0589832547441346833","518.7428571428571331126","205.1367649631447989123","0.1221887461156450499","23.7714285714285438189","68.5714285714285693984"
"060417","10:35:09","730529271","232950611","138302","1","584.7142857142856655628","255.8533401717060087321","549.9428571428571785873","196.0819767722337587657","-0.1526513972120941698","-34.7714285714284869755","86.4285714285714306016"
"060517","05:34:21","590930150","52245320","173609","1","608.2285714285713993377","313.2510301140203523573","575.9428571428571785873","201.9026085865094728433","-0.122724515092123912","-32.2857142857142207504","97.8571428571428469922"
"060417","18:33:30","904468731","454924036","173353","1","817.4285714285714448124","212.3745373141019285868","809.9142857142857110375","211.6468033261501204834","-0.0355654272187966095","-7.5142857142857337749","100"
"060417","18:34:28","643586926","999588530","143842","1","598.5","178.8678364003733349819","590.2999999999999545253","191.0852567895254594532","-0.0444549644824388593","-8.2000000000000454747","96.4285714285714306016"
"060417","13:33:27","935803641","741642542","159250","1","631.4285714285714448124","163.5596395617872644834","784.9857142857142662251","358.0950198916783620007","0.5334168557016224499","153.5571428571428214127","95.7142857142857224062"
"060417","18:32:46","734862087","668038714","168534","1","680.7000000000000454747","199.8229905096803804554","621.9285714285714448124","140.1592594601667656207","-0.3368426550458953339","-58.7714285714286006623","100"
"060417","13:31:07","696528380","538068053","110202","1","281.1285714285714334437","174.9321956784574467747","511.7285714285714561811","139.9274057573696836698","1.1783155728922649619","230.5999999999999943157","72.1428571428571387969"
"060417","18:22:04","965528916","481066033","143997","1","571.5857142857142889625","129.6440492390823351343","552","140.9888473336233971622","-0.1447527184872215433","-19.5857142857142889625","96.4285714285714306016"
"060417","13:20:57","218637285","458219993","120145","1","513.1571428571428441501","114.9210990471774209709","495.828571428571422075","108.9443377925628482217","-0.1548473691484940074","-17.328571428571422075","93.5714285714285693984"
"060417","18:16:25","726054730","56454644","126861","1","535.3999999999999772626","122.4843557002458851457","545.6571428571428441501","115.2511920419080979627","0.0864808398172210585","10.2571428571428668874","94.2857142857142775938"
"060417","18:15:43","472908497","677535751","134425","1","571.2285714285713993377","193.5438512592132838108","554.0571428571428214127","150.280403199889519783","-0.0993382106116594971","-17.171428571428577925","96.4285714285714306016"
"060417","18:15:15","443727950","33498824","157207","1","639.5","181.9496466417109559188","737.5285714285714675498","349.4596541755290104447","0.347725815415219075","98.0285714285714249172","95"
"060417","18:15:26","851132882","470455649","136345","1","523.671428571428577925","119.6909936229595388113","614.2142857142856655628","271.5129320248464068754","0.4232169680871680217","90.5428571428570876378","95.7142857142857224062"
"060417","18:14:55","309180579","535981069","152640","1","602.0285714285714675498","179.9532122306587496041","768.1428571428571103752","450.1144229957754419047","0.4725033746735515239","166.1142857142857280905","84.2857142857142918047"
"060417","12:14:31","725110134","225703608","115591","1","479.8857142857143003312","143.0950371188082215212","486.9714285714285892936","120.7006083373320848295","0.0537027824464183998","7.0857142857142889625","90"
"060417","12:14:05","860747495","460841036","114616","1","460.0142857142857337749","134.4096585618004553453","412.3857142857143003312","114.6996446751811760123","-0.3757174170712913597","-47.6285714285714334437","80.7142857142857224062"
"060417","18:13:44","566998704","144024626","135046","1","497.6571428571428441501","96.8054803985638159247","520.828571428571422075","126.9057588748864304762","0.2049546776632142353","23.171428571428577925","90"
"060417","10:07:21","559287318","927187981","192307","1","576.0142857142857337749","139.155683106320736897","585.3714285714286233997","148.8736621695881012784","0.065136619705121121","9.3571428571428896248","97.1428571428571387969"
"060417","18:07:38","669753946","123170571","164927","1","706.2571428571428668874","614.8700978800975462946","821.0428571428570876378","612.9495909413731169479","0.1868244485350243622","114.7857142857142918047","82.8571428571428612031"
"060417","18:04:42","7452244","533015721","134006","1","572.3428571428571558499","303.9169359113561768027","518.1428571428571103752","312.4368126593950023562","-0.1758041332442838722","-54.2000000000000454747","87.8571428571428612031"
"060417","18:00:52","610474241","519059014","184130","1","808.2999999999999545253","679.2850536100223735048","982.8857142857142434877","904.2001436590023786266","0.2177940747910875885","174.5857142857142889625","85.7142857142857081953"
"060417","17:52:24","667910505","252166020","129318","1","516.7000000000000454747","152.6689465686350501983","514.3428571428571558499","173.3881367416264538406","-0.0144811680117878944","-2.3571428571428896248","94.2857142857142775938"
"060417","17:47:44","379985411","348247922","145906","1","598.2142857142856655628","176.7260955163072253526","687.8857142857142434877","238.004478270932253281","0.4197054011647042837","89.671428571428577925","96.4285714285714306016"
"060417","17:38:06","519411578","674436028","136742","1","509.4714285714285892936","120.6416085874491415098","578.4571428571429123622","149.8190875897031162367","0.4931918598879290738","68.9857142857143230685","82.8571428571428612031"
"060417","09:37:45","466011057","927063519","134839","1","584.8571428571428896248","154.674251973631413648","516.1000000000000227374","103.6985807625826083722","-0.5068236549365140453","-68.7571428571428668874","95.7142857142857224062"
"060417","09:35:14","661359128","36998062","189174","1","840.0714285714285551876","204.0439936527308759651","815.7857142857143344372","258.4854938243117317143","-0.1045257636295795628","-24.2857142857142207504","100"
"060417","12:35:47","311429558","395576020","130136","1","623.2428571428571331126","232.0545560363461845554","564.0571428571428214127","200.8170907411704888546","-0.271187041151137509","-59.1857142857143116998","89.2857142857142918047"
"060417","09:33:59","968803153","340119238","122575","1","499.3999999999999772626","151.8093197574424095819","481.828571428571422075","147.2404098821971842881","-0.1177204138028113689","-17.5714285714285729512","85"
"060417","12:32:04","712192411","248447557","124752","1","547.9714285714285324502","177.1535787845973004551","494.0285714285714107064","146.6750298763697344384","-0.3283411585040332814","-53.9428571428571217439","91.4285714285714306016"
"060417","17:29:14","887407686","863775539","174029","1","679.5571428571428214127","273.3850942001939188231","771.9857142857142662251","518.6170711224491469693","0.2223702567217271386","92.4285714285714448124","97.1428571428571387969"
"060417","17:25:43","539496194","488402716","144527","1","630.1428571428571103752","217.5980395874424857539","652.8428571428571558499","321.501578228338757981","0.0829198060226645772","22.7000000000000454747","92.1428571428571387969"
"060417","09:25:59","436062537","673632885","129555","1","543.9285714285714448124","152.1716537838795773041","537.0285714285714675498","384.1816814857704116548","-0.0236983778848074839","-6.9000000000000003553","90"
"060417","17:25:23","658267614","91148870","139447","1","575.0571428571428214127","282.0104266606850842436","551.171428571428577925","547.2230812211031434344","-0.0550484987665329217","-23.8857142857142434877","79.2857142857142775938"
"060417","17:24:15","382197689","899819852","177255","1","797.5428571428570876378","341.5339517026551447998","746.9571428571429123622","214.5823334918109992486","-0.1772978049160018055","-50.5857142857141752756","99.2857142857142918047"
"060417","12:24:01","326986137","960447575","140811","1","633.2000000000000454747","217.4836725505776655609","612.4714285714285324502","215.2919636368838212093","-0.0960271577051967085","-20.7285714285715130245","85"
"060417","17:21:54","440605742","911720008","140929","1","605.2285714285713993377","273.4698760099294077008","519.2285714285713993377","106.400960471388515316","-0.4071942597744728221","-86","99.2857142857142918047"
"060417","12:19:12","558276196","551419226","169010","1","615.0714285714285551876","169.9793100306896747043","694.171428571428577925","222.3122214578492332748","0.3932861821085895659","79.0999999999999943157","96.4285714285714306016"
"060417","09:18:40","436062537","673632885","133643","1","569.9571428571429123622","129.6845040874740675463","509.1999999999999886313","120.3717189568948526812","-0.4734158047379370404","-60.757142857142859782","95"
"060417","17:17:48","704954946","710023077","151209","1","629.0428571428570876378","362.1608832867277101286","724.1428571428571103752","473.4985510503606178645","0.2249794918605357852","95.1000000000000227374","97.1428571428571387969"
"060417","11:16:38","180832546","937107730","203490","1","921.2999999999999545253","371.5324063732628019352","779.1000000000000227374","338.3004903028229364281","-0.3937485262808902986","-142.1999999999999317879","89.2857142857142918047"
