0.4209 	WARNING 	Movie2 stim could not be imported and won't be available
29.5496 	DATA 	Keypress: e
30.3646 	DATA 	Keypress: space
30.7991 	DATA 	Keypress: i
30.8075 	DATA 	Keypress: e
31.1693 	DATA 	Keypress: e
31.2199 	DATA 	Keypress: i
31.5319 	DATA 	Keypress: i
31.5675 	DATA 	Keypress: e
31.8550 	DATA 	Keypress: e
31.8564 	DATA 	Keypress: i
32.1829 	DATA 	Keypress: e
32.1851 	DATA 	Keypress: i
32.4986 	DATA 	Keypress: e
32.5360 	DATA 	Keypress: i
32.8823 	DATA 	Keypress: i
32.9207 	DATA 	Keypress: e
33.2332 	DATA 	Keypress: e
33.2686 	DATA 	Keypress: i
33.5666 	DATA 	Keypress: i
33.6023 	DATA 	Keypress: e
33.8890 	DATA 	Keypress: e
33.9104 	DATA 	Keypress: i
34.2196 	DATA 	Keypress: i
34.2501 	DATA 	Keypress: e
34.5672 	DATA 	Keypress: i
34.5723 	DATA 	Keypress: e
34.9669 	DATA 	Keypress: e
35.0005 	DATA 	Keypress: i
35.4225 	DATA 	Keypress: e
35.4335 	DATA 	Keypress: i
35.8180 	DATA 	Keypress: i
35.8390 	DATA 	Keypress: e
36.2173 	DATA 	Keypress: i
36.2197 	DATA 	Keypress: e
36.5839 	DATA 	Keypress: i
36.6225 	DATA 	Keypress: e
36.9511 	DATA 	Keypress: i
36.9532 	DATA 	Keypress: e
37.3214 	DATA 	Keypress: e
37.3223 	DATA 	Keypress: i
37.6682 	DATA 	Keypress: e
37.6798 	DATA 	Keypress: i
38.0506 	DATA 	Keypress: e
38.0519 	DATA 	Keypress: i
38.4059 	DATA 	Keypress: i
38.4247 	DATA 	Keypress: e
39.6517 	DATA 	Keypress: space
40.2728 	DATA 	Keypress: i
43.7584 	DATA 	Keypress: i
44.1644 	DATA 	Keypress: e
45.2089 	DATA 	Keypress: e
45.2913 	DATA 	Keypress: i
45.9881 	DATA 	Keypress: e
46.0049 	DATA 	Keypress: i
46.6603 	DATA 	Keypress: i
46.6709 	DATA 	Keypress: e
48.0713 	DATA 	Keypress: lshift
48.3388 	DATA 	Keypress: lcommand
51.4236 	DATA 	Keypress: i
51.4987 	DATA 	Keypress: e
51.8570 	DATA 	Keypress: i
51.8732 	DATA 	Keypress: e
52.2410 	DATA 	Keypress: e
52.2741 	DATA 	Keypress: i
52.6407 	DATA 	Keypress: e
52.6484 	DATA 	Keypress: i
53.0245 	DATA 	Keypress: e
53.0257 	DATA 	Keypress: i
53.3897 	DATA 	Keypress: e
53.4299 	DATA 	Keypress: i
53.7905 	DATA 	Keypress: e
53.7914 	DATA 	Keypress: i
54.1744 	DATA 	Keypress: e
54.1758 	DATA 	Keypress: i
54.5248 	DATA 	Keypress: e
54.5724 	DATA 	Keypress: i
54.8970 	DATA 	Keypress: e
54.9083 	DATA 	Keypress: i
55.2753 	DATA 	Keypress: e
55.2769 	DATA 	Keypress: i
55.6413 	DATA 	Keypress: e
55.6857 	DATA 	Keypress: i
56.0077 	DATA 	Keypress: e
56.0244 	DATA 	Keypress: i
56.3583 	DATA 	Keypress: e
56.3656 	DATA 	Keypress: i
56.6932 	DATA 	Keypress: i
56.7080 	DATA 	Keypress: e
57.0311 	DATA 	Keypress: e
57.0418 	DATA 	Keypress: i
57.3419 	DATA 	Keypress: i
57.3434 	DATA 	Keypress: e
57.6760 	DATA 	Keypress: e
57.6779 	DATA 	Keypress: i
58.2103 	DATA 	Keypress: space
58.7654 	DATA 	Keypress: space
59.0423 	DATA 	Keypress: i
59.0765 	DATA 	Keypress: e
59.4093 	DATA 	Keypress: e
59.4170 	DATA 	Keypress: i
59.7429 	DATA 	Keypress: e
59.7484 	DATA 	Keypress: i
60.0820 	DATA 	Keypress: e
60.0829 	DATA 	Keypress: i
60.4441 	DATA 	Keypress: e
60.4457 	DATA 	Keypress: i
60.7939 	DATA 	Keypress: e
60.7955 	DATA 	Keypress: i
61.1319 	DATA 	Keypress: i
61.1505 	DATA 	Keypress: e
61.4807 	DATA 	Keypress: i
61.4945 	DATA 	Keypress: e
61.8274 	DATA 	Keypress: e
61.8606 	DATA 	Keypress: i
62.2271 	DATA 	Keypress: i
62.2280 	DATA 	Keypress: e
62.5946 	DATA 	Keypress: e
62.5957 	DATA 	Keypress: i
62.9470 	DATA 	Keypress: e
62.9612 	DATA 	Keypress: i
63.3161 	DATA 	Keypress: e
63.3286 	DATA 	Keypress: i
63.6784 	DATA 	Keypress: e
63.7212 	DATA 	Keypress: i
63.9953 	DATA 	Keypress: e
64.0331 	DATA 	Keypress: i
64.3776 	DATA 	Keypress: e
64.3791 	DATA 	Keypress: i
64.7289 	DATA 	Keypress: e
64.7310 	DATA 	Keypress: i
65.0620 	DATA 	Keypress: i
65.0671 	DATA 	Keypress: e
65.3665 	DATA 	Keypress: i
65.3776 	DATA 	Keypress: e
65.6952 	DATA 	Keypress: i
65.7111 	DATA 	Keypress: e
66.0283 	DATA 	Keypress: e
66.0450 	DATA 	Keypress: i
66.3811 	DATA 	Keypress: i
66.3951 	DATA 	Keypress: e
66.7289 	DATA 	Keypress: i
66.7365 	DATA 	Keypress: e
67.0457 	DATA 	Keypress: e
67.0471 	DATA 	Keypress: i
67.3799 	DATA 	Keypress: i
67.4278 	DATA 	Keypress: e
67.7621 	DATA 	Keypress: i
67.7688 	DATA 	Keypress: e
68.1466 	DATA 	Keypress: i
68.1477 	DATA 	Keypress: e
68.5129 	DATA 	Keypress: e
68.5237 	DATA 	Keypress: i
68.8629 	DATA 	Keypress: i
68.8802 	DATA 	Keypress: e
69.1834 	DATA 	Keypress: i
69.1974 	DATA 	Keypress: e
69.4660 	DATA 	Keypress: i
69.5556 	DATA 	Keypress: e
69.7637 	DATA 	Keypress: e
69.7671 	DATA 	Keypress: i
69.9799 	DATA 	Keypress: i
70.0148 	DATA 	Keypress: e
70.1670 	DATA 	Keypress: i
70.1800 	DATA 	Keypress: e
70.3633 	DATA 	Keypress: i
70.4416 	DATA 	Keypress: e
70.5302 	DATA 	Keypress: i
70.5491 	DATA 	Keypress: e
70.7142 	DATA 	Keypress: i
70.7157 	DATA 	Keypress: e
70.8482 	DATA 	Keypress: e
70.8675 	DATA 	Keypress: i
71.0149 	DATA 	Keypress: e
71.0164 	DATA 	Keypress: i
71.1643 	DATA 	Keypress: e
71.2121 	DATA 	Keypress: i
71.3140 	DATA 	Keypress: i
71.3165 	DATA 	Keypress: e
71.4647 	DATA 	Keypress: i
71.4710 	DATA 	Keypress: e
71.5985 	DATA 	Keypress: i
71.6373 	DATA 	Keypress: e
71.7390 	DATA 	Keypress: i
71.7972 	DATA 	Keypress: e
71.8826 	DATA 	Keypress: i
71.9535 	DATA 	Keypress: e
72.0312 	DATA 	Keypress: i
72.1146 	DATA 	Keypress: e
72.1681 	DATA 	Keypress: i
72.3579 	DATA 	Keypress: e
72.3589 	DATA 	Keypress: i
72.4324 	DATA 	Keypress: e
72.4428 	DATA 	Keypress: i
72.5818 	DATA 	Keypress: e
72.5992 	DATA 	Keypress: i
72.7477 	DATA 	Keypress: i
72.7529 	DATA 	Keypress: e
72.8833 	DATA 	Keypress: i
72.9314 	DATA 	Keypress: e
73.0477 	DATA 	Keypress: i
73.1150 	DATA 	Keypress: e
73.2037 	DATA 	Keypress: i
73.2654 	DATA 	Keypress: e
73.3515 	DATA 	Keypress: i
73.4347 	DATA 	Keypress: e
73.5003 	DATA 	Keypress: i
73.6154 	DATA 	Keypress: e
73.6491 	DATA 	Keypress: i
73.7989 	DATA 	Keypress: e
73.8049 	DATA 	Keypress: i
73.9653 	DATA 	Keypress: i
73.9668 	DATA 	Keypress: e
74.1330 	DATA 	Keypress: i
74.1760 	DATA 	Keypress: e
74.2816 	DATA 	Keypress: i
74.3321 	DATA 	Keypress: e
74.4488 	DATA 	Keypress: i
74.5159 	DATA 	Keypress: e
74.6187 	DATA 	Keypress: i
74.6985 	DATA 	Keypress: e
74.7656 	DATA 	Keypress: i
74.8712 	DATA 	Keypress: e
74.9232 	DATA 	Keypress: i
75.0490 	DATA 	Keypress: e
75.0832 	DATA 	Keypress: i
75.1987 	DATA 	Keypress: e
75.2496 	DATA 	Keypress: i
75.3548 	DATA 	Keypress: e
75.4434 	DATA 	Keypress: i
75.5157 	DATA 	Keypress: e
75.5512 	DATA 	Keypress: i
75.6996 	DATA 	Keypress: e
75.7324 	DATA 	Keypress: i
75.8654 	DATA 	Keypress: i
75.8819 	DATA 	Keypress: e
76.0322 	DATA 	Keypress: i
76.0692 	DATA 	Keypress: e
76.1994 	DATA 	Keypress: i
76.4827 	DATA 	Keypress: space
77.0167 	DATA 	Keypress: space
77.2321 	DATA 	Keypress: i
77.2689 	DATA 	Keypress: e
77.3837 	DATA 	Keypress: i
77.4162 	DATA 	Keypress: e
77.5332 	DATA 	Keypress: i
77.6005 	DATA 	Keypress: e
77.7021 	DATA 	Keypress: i
77.7706 	DATA 	Keypress: e
77.8676 	DATA 	Keypress: i
77.9497 	DATA 	Keypress: e
78.0195 	DATA 	Keypress: i
78.1165 	DATA 	Keypress: e
78.1686 	DATA 	Keypress: i
78.2993 	DATA 	Keypress: e
78.3332 	DATA 	Keypress: i
78.4525 	DATA 	Keypress: e
78.5066 	DATA 	Keypress: i
78.6335 	DATA 	Keypress: e
78.6349 	DATA 	Keypress: i
78.7837 	DATA 	Keypress: i
78.7858 	DATA 	Keypress: e
78.9341 	DATA 	Keypress: i
78.9720 	DATA 	Keypress: e
79.0843 	DATA 	Keypress: i
79.1336 	DATA 	Keypress: e
79.2346 	DATA 	Keypress: i
79.3180 	DATA 	Keypress: e
79.3837 	DATA 	Keypress: i
79.4832 	DATA 	Keypress: e
79.5214 	DATA 	Keypress: i
79.6509 	DATA 	Keypress: e
79.6841 	DATA 	Keypress: i
79.8173 	DATA 	Keypress: e
79.8579 	DATA 	Keypress: i
80.0004 	DATA 	Keypress: i
80.0026 	DATA 	Keypress: e
80.1183 	DATA 	Keypress: i
80.1857 	DATA 	Keypress: e
80.2672 	DATA 	Keypress: i
81.1684 	DATA 	Keypress: i
81.2005 	DATA 	Keypress: e
81.3177 	DATA 	Keypress: i
81.3511 	DATA 	Keypress: e
81.4845 	DATA 	Keypress: i
81.5239 	DATA 	Keypress: e
81.6385 	DATA 	Keypress: i
81.7187 	DATA 	Keypress: e
81.8019 	DATA 	Keypress: i
81.9029 	DATA 	Keypress: e
81.9693 	DATA 	Keypress: i
82.0897 	DATA 	Keypress: e
82.1186 	DATA 	Keypress: i
82.2701 	DATA 	Keypress: e
82.2908 	DATA 	Keypress: i
82.4516 	DATA 	Keypress: e
82.4681 	DATA 	Keypress: i
82.6351 	DATA 	Keypress: i
82.6384 	DATA 	Keypress: e
82.8195 	DATA 	Keypress: e
82.8212 	DATA 	Keypress: i
82.9720 	DATA 	Keypress: e
83.0056 	DATA 	Keypress: i
83.1526 	DATA 	Keypress: e
83.2150 	DATA 	Keypress: i
83.3351 	DATA 	Keypress: e
83.3697 	DATA 	Keypress: i
83.5183 	DATA 	Keypress: e
83.5352 	DATA 	Keypress: i
83.7016 	DATA 	Keypress: e
83.7051 	DATA 	Keypress: i
83.9016 	DATA 	Keypress: i
83.9027 	DATA 	Keypress: e
84.0355 	DATA 	Keypress: i
84.1021 	DATA 	Keypress: e
84.2070 	DATA 	Keypress: i
84.2878 	DATA 	Keypress: e
84.3860 	DATA 	Keypress: i
84.4856 	DATA 	Keypress: e
84.5690 	DATA 	Keypress: i
84.6705 	DATA 	Keypress: e
84.7365 	DATA 	Keypress: i
84.8574 	DATA 	Keypress: e
84.8892 	DATA 	Keypress: i
85.0409 	DATA 	Keypress: e
85.0593 	DATA 	Keypress: i
85.2193 	DATA 	Keypress: i
85.2375 	DATA 	Keypress: e
85.3871 	DATA 	Keypress: i
85.4528 	DATA 	Keypress: e
85.5703 	DATA 	Keypress: i
85.6540 	DATA 	Keypress: e
85.7535 	DATA 	Keypress: i
85.8359 	DATA 	Keypress: e
85.9200 	DATA 	Keypress: i
86.0209 	DATA 	Keypress: e
86.0739 	DATA 	Keypress: i
86.2029 	DATA 	Keypress: e
86.2350 	DATA 	Keypress: i
86.3868 	DATA 	Keypress: i
86.4044 	DATA 	Keypress: e
86.5531 	DATA 	Keypress: i
86.6270 	DATA 	Keypress: e
86.7215 	DATA 	Keypress: i
86.8198 	DATA 	Keypress: e
86.9048 	DATA 	Keypress: i
87.0045 	DATA 	Keypress: e
87.0708 	DATA 	Keypress: i
87.2039 	DATA 	Keypress: e
87.2050 	DATA 	Keypress: i
87.3701 	DATA 	Keypress: i
87.4373 	DATA 	Keypress: e
87.5450 	DATA 	Keypress: i
87.6380 	DATA 	Keypress: e
87.7216 	DATA 	Keypress: i
87.8218 	DATA 	Keypress: e
87.8875 	DATA 	Keypress: i
88.0209 	DATA 	Keypress: e
88.0626 	DATA 	Keypress: i
88.2035 	DATA 	Keypress: e
88.2210 	DATA 	Keypress: i
88.3890 	DATA 	Keypress: e
88.3905 	DATA 	Keypress: i
88.5585 	DATA 	Keypress: i
88.6047 	DATA 	Keypress: e
88.7382 	DATA 	Keypress: i
88.8045 	DATA 	Keypress: e
88.9078 	DATA 	Keypress: i
89.0047 	DATA 	Keypress: e
89.0889 	DATA 	Keypress: i
89.1882 	DATA 	Keypress: e
89.2613 	DATA 	Keypress: i
89.3720 	DATA 	Keypress: e
89.4251 	DATA 	Keypress: i
89.5556 	DATA 	Keypress: e
89.6056 	DATA 	Keypress: i
89.7395 	DATA 	Keypress: e
89.7714 	DATA 	Keypress: i
89.9212 	DATA 	Keypress: e
89.9555 	DATA 	Keypress: i
90.0938 	DATA 	Keypress: e
90.1384 	DATA 	Keypress: i
90.2712 	DATA 	Keypress: e
90.3051 	DATA 	Keypress: i
90.4574 	DATA 	Keypress: e
90.4646 	DATA 	Keypress: i
90.6224 	DATA 	Keypress: i
90.6581 	DATA 	Keypress: e
90.8059 	DATA 	Keypress: i
90.8595 	DATA 	Keypress: e
90.9718 	DATA 	Keypress: i
91.0548 	DATA 	Keypress: e
91.1419 	DATA 	Keypress: i
91.2392 	DATA 	Keypress: e
91.3225 	DATA 	Keypress: i
91.4383 	DATA 	Keypress: e
91.4881 	DATA 	Keypress: i
91.6217 	DATA 	Keypress: e
91.6568 	DATA 	Keypress: i
91.8053 	DATA 	Keypress: e
91.8256 	DATA 	Keypress: i
91.9891 	DATA 	Keypress: e
92.0271 	DATA 	Keypress: i
92.1728 	DATA 	Keypress: i
92.1889 	DATA 	Keypress: e
92.9395 	DATA 	Keypress: i
92.9806 	DATA 	Keypress: e
93.1224 	DATA 	Keypress: i
93.2068 	DATA 	Keypress: e
93.3084 	DATA 	Keypress: i
93.3921 	DATA 	Keypress: e
93.5064 	DATA 	Keypress: i
93.5921 	DATA 	Keypress: e
93.6761 	DATA 	Keypress: i
93.8055 	DATA 	Keypress: e
93.8403 	DATA 	Keypress: i
94.0068 	DATA 	Keypress: e
94.0224 	DATA 	Keypress: i
94.1892 	DATA 	Keypress: i
94.2585 	DATA 	Keypress: e
94.3904 	DATA 	Keypress: i
94.4904 	DATA 	Keypress: e
94.5736 	DATA 	Keypress: i
95.6080 	DATA 	Keypress: space
97.2916 	DATA 	Keypress: lshift
97.3737 	DATA 	Keypress: lcommand
100.4749 	DATA 	Keypress: escape
